row,appid
54935,1250940
54936,1250990
54937,1251130
54938,1251320
54939,1251360
54940,1251520
54941,1251850
54942,1252000
54943,1252160
54944,1252210
54945,1252450
54946,1252480
54947,1252810
54948,1253180
54949,1253230
54950,1253440
54951,1253550
54952,1253620
54953,1254410
54954,1254430
54955,1254490
54956,1254610
54957,1255040
54958,1255680
54959,1255870
54960,1256650
54961,1256680
54962,1256830
54963,1257170
54964,1257300
54965,1257700
54966,1257840
54967,1257890
54968,1257900
54969,1257950
54970,1258000
54971,1258420
54972,1258620
54973,1258980
54974,1259050
54975,1259380
54976,1259520
54977,1259660
54978,1259830
54979,1259890
54980,1260020
54981,1260240
54982,1260550
54983,1260710
54984,1260910
54985,1260920
54986,1261060
54987,1261280
54988,1261390
54989,1262460
54990,1262530
54991,1262730
54992,1262790
54993,1262880
54994,1262910
54995,1263060
54996,1263210
54997,1264190
54998,1264290
54999,1264510
55000,1264610
55001,1264630
55002,1264760
55003,1264820
55004,1264920
55005,1264990
55006,1265040
55007,1265220
55008,1265310
55009,1265380
55010,1265430
55011,1420320
55012,1420350
55013,1421310
55014,1421350
55015,1421700
55016,1422000
55017,1422080
55018,1422200
55019,1422210
55020,1422280
55021,1422930
55022,1422980
55023,1423280
55024,1423360
55025,1423410
55026,1423610
55027,1423680
55028,1424020
55029,1424650
55030,1424660
55031,1424700
55032,1424850
55033,1424910
55034,1425030
55035,1425090
55036,1425140
55037,1425270
55038,1425300
55039,1425380
55040,1425620
55041,1425670
55042,1425690
55043,1425830
55044,1426100
55045,1426130
55046,1426160
55047,1426190
55048,1426280
55049,1426560
55050,1427100
55051,1427130
55052,1427450
55053,1427540
55054,1428160
55055,1428460
55056,1428470
55057,1428630
55058,1428680
55059,1429130
55060,1430100
55061,1430140
55062,1430180
55063,1430200
55064,1430720
55065,1430740
55066,1430810
55067,1430980
55068,1431150
55069,1431170
55070,1431210
55071,1431220
55072,1431280
55073,1431370
55074,1431420
55075,1431620
55076,1431840
55077,1431940
55078,1432020
55079,1432290
55080,1432310
55081,1432400
55082,1432630
55083,1432760
55084,1432930
55085,1432960
55086,1432980
55087,1433090
55088,1433130
55089,1433460
55090,1433520
55091,1434230
55092,2679960
55093,2680050
55094,2680080
55095,2680250
55096,2680610
55097,2681050
55098,2681230
55099,2681770
55100,2682580
55101,2683060
55102,2684030
55103,2684410
55104,2684520
55105,2684850
55106,2685060
55107,2685170
55108,2685550
55109,2685780
55110,2686080
55111,2686330
55112,2686640
55113,2686720
55114,2686780
55115,2686790
55116,2687080
55117,2687250
55118,2687390
55119,2687590
55120,2687830
55121,2687960
55122,2687970
55123,2687990
55124,2688140
55125,2688620
55126,2688930
55127,2689060
55128,2689120
55129,2689220
55130,2689480
55131,2689490
55132,2690050
55133,2690110
55134,2690180
55135,2690610
55136,2690630
55137,2690780
55138,2690820
55139,2690960
55140,2691340
55141,2691430
55142,2691450
55143,2691560
55144,2691760
55145,2691800
55146,2691920
55147,2692040
55148,2692360
55149,2692390
55150,2692580
55151,2693320
55152,2693340
55153,2693350
55154,2693680
55155,2693890
55156,2693900
55157,2694360
55158,2694380
55159,2694480
55160,2694530
55161,2695030
55162,2695240
55163,2695250
55164,2695850
55165,2696080
55166,2696100
55167,2696160
55168,2697250
55169,2697520
55170,2697690
55171,2698040
55172,2698110
55173,2698320
55174,2698340
55175,2698730
55176,2698910
55177,2699200
55178,2699480
55179,2699580
55180,2699620
55181,2699630
55182,2699890
55183,2700010
55184,2700030
55185,2700530
55186,2700960
55187,2701340
55188,2701400
55189,2701420
55190,2701670
55191,2701690
55192,2701770
55193,2702080
55194,2702130
55195,2702270
55196,2702340
55197,2702390
55198,2702700
55199,2702810
55200,2702940
55201,2703590
55202,2703940
55203,2704030
55204,2704060
55205,2704460
55206,2704770
55207,2705210
55208,2705230
55209,2705330
55210,2706210
55211,2706310
55212,2706340
55213,2706830
55214,2707190
55215,2707300
55216,2707310
55217,2707580
55218,2707610
55219,2708000
55220,2708140
55221,2708470
55222,2708890
55223,2709300
55224,2709360
55225,2709380
55226,2709550
55227,2709660
55228,2709880
55229,2709920
55230,2710410
55231,2710420
55232,2710580
55233,2710590
55234,2710790
55235,2711070
55236,2711280
55237,2711300
55238,2711490
55239,2712410
55240,2712550
55241,1105870
55242,2713770
55243,2713920
55244,2714100
55245,2714170
55246,2714260
55247,2714440
55248,2714560
55249,2714910
55250,2715180
55251,2715640
55252,2715660
55253,2715970
55254,2716720
55255,2716780
55256,2716870
55257,2716970
55258,2717060
55259,2717130
55260,2717250
55261,2717280
55262,2717330
55263,2717950
55264,2718060
55265,2718140
55266,2718460
55267,2718490
55268,2718510
55269,2719000
55270,2719250
55271,2719270
55272,2719300
55273,2719580
55274,2719720
55275,2719820
55276,2719860
55277,2720010
55278,2720210
55279,2720540
55280,2721090
55281,2721250
55282,2721800
55283,2721980
55284,2722000
55285,2722030
55286,2722210
55287,2722230
55288,2722610
55289,2722630
55290,2722740
55291,2722960
55292,2722980
55293,2723300
55294,2723550
55295,2723690
55296,2723850
55297,2723910
55298,2724140
55299,2724450
55300,2724520
55301,2724530
55302,2724550
55303,2724630
55304,2724960
55305,2725090
55306,2725170
55307,2725430
55308,2725600
55309,2726050
55310,2726110
55311,2726460
55312,2726470
55313,2726720
55314,2726830
55315,2729050
55316,2729350
55317,2729380
55318,2729500
55319,2729510
55320,2729570
55321,2729820
55322,2730350
55323,2730550
55324,2730590
55325,2730660
55326,2730810
55327,2731010
55328,2732230
55329,2732620
55330,2732810
55331,2732920
55332,2733270
55333,2733660
55334,2733670
55335,2733710
55336,2733780
55337,2733800
55338,2734370
55339,2734790
55340,2735110
55341,2735150
55342,2735260
55343,1106180
55344,2735930
55345,2736580
55346,2736680
55347,2736720
55348,2737030
55349,2737800
55350,2738180
55351,2738460
55352,2738560
55353,2738670
55354,2739180
55355,2739200
55356,2739860
55357,2740060
55358,2741490
55359,2741650
55360,2742010
55361,2742180
55362,2742530
55363,2742550
55364,2742580
55365,2742640
55366,2742800
55367,2742940
55368,2743430
55369,2743470
55370,2743520
55371,2743850
55372,2744000
55373,2744380
55374,2744640
55375,2744970
55376,2745250
55377,2745320
55378,2745610
55379,2745620
55380,2745630
55381,2745860
55382,2746150
55383,2746170
55384,2746330
55385,2746510
55386,2746630
55387,2746800
55388,2747370
55389,2747780
55390,2748100
55391,2748170
55392,2748630
55393,2748680
55394,2748720
55395,2749090
55396,2749100
55397,2749500
55398,2750190
55399,2751610
55400,2751800
55401,2751870
55402,2752250
55403,2752520
55404,2752750
55405,2752760
55406,2752850
55407,2753140
55408,2753220
55409,2753270
55410,2753430
55411,2753520
55412,2754140
55413,2754230
55414,2754340
55415,2754700
55416,2755130
55417,2755200
55418,2755230
55419,2755320
55420,2755510
55421,2755730
55422,2755900
55423,2756400
55424,2757330
55425,2757390
55426,2757490
55427,2757500
55428,2757590
55429,2757600
55430,2758110
55431,2758230
55432,2758410
55433,2758940
55434,2759770
55435,2759750
55436,2760500
55437,2760670
55438,2760770
55439,2761500
55440,2761510
55441,2761640
55442,2762220
55443,2762310
55444,2762490
55445,2762520
55446,2762980
55447,2763020
55448,2763030
55449,2763390
55450,2763420
55451,2763500
55452,2764050
55453,2764110
55454,2764120
55455,2764400
55456,2764750
55457,2764840
55458,2765080
55459,2765100
55460,2765180
55461,2765340
55462,2765690
55463,2765750
55464,2766080
55465,2766260
55466,2766310
55467,2766370
55468,2766430
55469,2766500
55470,2766560
55471,2766650
55472,2766790
55473,2767040
55474,2767180
55475,2767220
55476,2767310
55477,2767450
55478,2767850
55479,1122440
55480,2768390
55481,2768590
55482,2768900
55483,2769370
55484,2769430
55485,2769780
55486,2770190
55487,2770310
55488,2770370
55489,2770410
55490,2771760
55491,2772090
55492,2772370
55493,2772660
55494,2772810
55495,2773120
55496,2773280
55497,2773290
55498,2773780
55499,2774650
55500,2774950
55501,2775040
55502,2775100
55503,2775110
55504,2775130
55505,2775310
55506,2775510
55507,2775550
55508,2775880
55509,2776280
55510,2776560
55511,2776750
55512,2776980
55513,2777070
55514,2777210
55515,2777630
55516,2778160
55517,2778280
55518,2778300
55519,2778320
55520,2778630
55521,2778660
55522,2778880
55523,2779280
55524,2779440
55525,2779800
55526,2789510
55527,2789810
55528,2790010
55529,2790500
55530,2790550
55531,2791060
55532,2791320
55533,2791530
55534,2791740
55535,2791860
55536,2792300
55537,2792420
55538,2792450
55539,2792510
55540,2792680
55541,2792760
55542,2792900
55543,2793150
55544,2793200
55545,2793270
55546,2793350
55547,2793380
55548,2794140
55549,2794250
55550,2794300
55551,2795160
55552,2795280
55553,2795500
55554,2795640
55555,2796020
55556,2796150
55557,2796210
55558,2796460
55559,2797010
55560,2798180
55561,2798190
55562,2798240
55563,2798340
55564,2798660
55565,2798810
55566,2798990
55567,2799190
55568,2799240
55569,2799490
55570,2799950
55571,2800150
55572,2800480
55573,2800500
55574,2800640
55575,2800850
55576,2801030
55577,2801960
55578,2802070
55579,2802480
55580,2802560
55581,2803090
55582,2803110
55583,2803930
55584,2803960
55585,2804490
55586,2804550
55587,2805630
55588,2805680
55589,2805800
55590,2806470
55591,2806890
55592,2807160
55593,2807250
55594,2807260
55595,2808290
55596,2808610
55597,2808780
55598,2809110
55599,2809670
55600,2809770
55601,2810050
55602,2810470
55603,2810670
55604,2810700
55605,2811060
55606,2811080
55607,2811110
55608,2811270
55609,2811280
55610,2811910
55611,2812040
55612,2812230
55613,2812720
55614,2812930
55615,2813340
55616,2813460
55617,2813560
55618,2814260
55619,2814370
55620,2814570
55621,2814790
55622,2814810
55623,2815080
55624,2815210
55625,2815470
55626,2815600
55627,2815750
55628,2816410
55629,2816550
55630,2816590
55631,2816760
55632,2817190
55633,2817390
55634,2817450
55635,2817600
55636,2817610
55637,2817920
55638,2818020
55639,2818340
55640,2818600
55641,2818800
55642,2818860
55643,2818900
55644,2819160
55645,2819170
55646,2819180
55647,2819210
55648,2819610
55649,2820030
55650,2820110
55651,2820120
55652,2820890
55653,2821220
55654,2821230
55655,2821750
55656,2821760
55657,2821830
55658,2822270
55659,2822330
55660,2823380
55661,2823420
55662,2823460
55663,2823920
55664,2824020
55665,2824770
55666,2824790
55667,2824960
55668,2825090
55669,2825360
55670,2825520
55671,2825560
55672,2825640
55673,2826100
55674,2826140
55675,2826610
55676,2826660
55677,2826700
55678,2826730
55679,2826770
55680,2827350
55681,2827450
55682,2827610
55683,2827810
55684,2827920
55685,2827950
55686,2828150
55687,2828740
55688,2828960
55689,2829020
55690,2829210
55691,2829430
55692,2830060
55693,2831610
55694,2832340
55695,2832510
55696,2832560
55697,2832680
55698,2832810
55699,2833440
55700,2833480
55701,2833620
55702,2833680
55703,2833830
55704,2833840
55705,2834060
55706,2834220
55707,2834280
55708,2834580
55709,2834620
55710,2834820
55711,2834860
55712,2835050
55713,2835730
55714,2835960
55715,2836450
55716,2836600
55717,2836680
55718,2836830
55719,2837710
55720,2837870
55721,2837880
55722,2838200
55723,2838370
55724,2838520
55725,2839120
55726,2839320
55727,2839440
55728,2839550
55729,2840020
55730,2840330
55731,2840460
55732,2840690
55733,2841000
55734,2841050
55735,2841110
55736,2841300
55737,2841370
55738,2841960
55739,2841990
55740,2842070
55741,2842120
55742,2842910
55743,2842950
55744,2843100
55745,2843110
55746,2843200
55747,2843340
55748,2843600
55749,2843710
55750,2843810
55751,2844820
55752,2844940
55753,2844980
55754,2844990
55755,2845140
55756,2845150
55757,2845560
55758,2845580
55759,2846100
55760,2846110
55761,2846150
55762,2846160
55763,2846510
55764,2846520
55765,2847240
55766,2847390
55767,2847420
55768,2848070
55769,2848100
55770,2848160
55771,2848260
55772,2848430
55773,2848550
55774,2848700
55775,2848740
55776,2848880
55777,2848950
55778,2849610
55779,2849700
55780,2849740
55781,2850120
55782,2850220
55783,2850430
55784,2850520
55785,2850690
55786,2850900
55787,2851170
55788,2851220
55789,2851300
55790,2852130
55791,2852210
55792,2853050
55793,2853760
55794,2854130
55795,2854170
55796,2854670
55797,2854710
55798,2854790
55799,2855480
55800,2855510
55801,2855700
55802,2855760
55803,2856050
55804,2856490
55805,2856670
55806,2857680
55807,2857900
55808,2857980
55809,2858190
55810,2858340
55811,2858500
55812,2858850
55813,2858860
55814,2859460
55815,2859510
55816,2859540
55817,2860040
55818,2860190
55819,2860230
55820,2860370
55821,2861750
55822,2862290
55823,2862560
55824,2862580
55825,2862710
55826,2862730
55827,2863320
55828,2863420
55829,2863670
55830,2864000
55831,2864070
55832,2864100
55833,2864200
55834,2864340
55835,2864780
55836,2864860
55837,2865330
55838,2865590
55839,2865810
55840,2866270
55841,2866690
55842,2866700
55843,2867380
55844,2867450
55845,2868270
55846,2869320
55847,2869500
55848,2869590
55849,2869760
55850,2870170
55851,2870670
55852,2871080
55853,2871480
55854,2871500
55855,2871840
55856,2872120
55857,2872280
55858,2872580
55859,2872730
55860,2873860
55861,2874360
55862,2874590
55863,2874660
55864,2874880
55865,2875050
55866,2875120
55867,2875130
55868,2875580
55869,2876350
55870,2876380
55871,2876750
55872,2876910
55873,2876960
55874,2877260
55875,2877500
55876,2877800
55877,2878000
55878,2878030
55879,2878120
55880,2878200
55881,2878640
55882,2878720
55883,2879040
55884,2879300
55885,2879520
55886,2879570
55887,2880130
55888,2880450
55889,2880850
55890,2881590
55891,2882290
55892,2882490
55893,2882710
55894,2883020
55895,2883420
55896,2883530
55897,2883620
55898,2883630
55899,2883650
55900,2883710
55901,2883750
55902,2884150
55903,2886150
55904,2886310
55905,2886390
55906,2886500
55907,2886590
55908,2886930
55909,2886970
55910,2887820
55911,2887890
55912,2888400
55913,2888650
55914,2888890
55915,2889310
55916,2889510
55917,2890060
55918,2890180
55919,2890520
55920,2890780
55921,2890820
55922,2890970
55923,2891090
55924,2891610
55925,2892270
55926,2892490
55927,2892740
55928,2892890
55929,2892910
55930,2893110
55931,2893570
55932,2895090
55933,2895310
55934,2895510
55935,2895810
55936,2896380
55937,2896750
55938,2897170
55939,2897310
55940,2897430
55941,2897510
55942,2897560
55943,2897760
55944,2897960
55945,2898190
55946,2898230
55947,2898310
55948,2898690
55949,2899020
55950,2899160
55951,2899540
55952,2899670
55953,2899720
55954,2900460
55955,2900520
55956,2900660
55957,2900700
55958,2901010
55959,2901060
55960,2901090
55961,2901370
55962,2901660
55963,2902270
55964,2902470
55965,2902550
55966,2902570
55967,2903250
55968,2903740
55969,2904100
55970,2904470
55971,2904830
55972,2905090
55973,2905150
55974,2905240
55975,2905320
55976,2906310
55977,2906400
55978,2906500
55979,2906780
55980,2906900
55981,2906920
55982,2907200
55983,2907230
55984,2907280
55985,2907650
55986,2908000
55987,2908360
55988,2908880
55989,2909090
55990,2909200
55991,2910950
55992,2910960
55993,2911180
55994,2911460
55995,2912640
55996,2913310
55997,2913670
55998,2913770
55999,2914060
56000,2915070
56001,2915290
56002,2915300
56003,2915920
56004,2915980
56005,2916040
56006,2916210
56007,2916220
56008,2916310
56009,2916440
56010,2916760
56011,2917490
56012,2917600
56013,2917820
56014,2917930
56015,2918430
56016,2918710
56017,2918730
56018,2918850
56019,2919110
56020,2919120
56021,2919200
56022,2919240
56023,2920040
56024,2920120
56025,2920370
56026,2920440
56027,2920540
56028,2920750
56029,2920780
56030,2921020
56031,2921420
56032,2921520
56033,2921650
56034,2922070
56035,2922720
56036,2922760
56037,2923230
56038,2923280
56039,2923560
56040,2923660
56041,2923860
56042,2923930
56043,2924920
56044,2925040
56045,2925510
56046,2925690
56047,2926130
56048,2926170
56049,2926220
56050,2926300
56051,2926460
56052,2926950
56053,2927030
56054,2927080
56055,2927170
56056,2927320
56057,2927480
56058,2927570
56059,2927820
56060,2927860
56061,2927890
56062,2928380
56063,2928660
56064,2928670
56065,2928940
56066,2929080
56067,2929120
56068,2929180
56069,2929240
56070,2929540
56071,2929820
56072,2930320
56073,2930390
56074,2930410
56075,2930500
56076,2930900
56077,2931260
56078,2931560
56079,2931750
56080,2931850
56081,2932140
56082,2932430
56083,2932590
56084,2932960
56085,2933380
56086,2933400
56087,2934150
56088,2935860
56089,2935950
56090,2936200
56091,2937330
56092,2937390
56093,2937820
56094,2937850
56095,2938300
56096,2938890
56097,2939520
56098,2939570
56099,2940260
56100,2940630
56101,2940860
56102,2941140
56103,2941200
56104,2941410
56105,2941930
56106,2942050
56107,2942060
56108,2942670
56109,2942680
56110,2942690
56111,2943040
56112,2943480
56113,2943920
56114,2943930
56115,2944190
56116,2944290
56117,2944810
56118,2944940
56119,2945340
56120,2946150
56121,2946160
56122,2946250
56123,2946340
56124,2947050
56125,2947060
56126,2947150
56127,2947210
56128,2947230
56129,2947330
56130,2947340
56131,2947590
56132,2948240
56133,2948290
56134,2948370
56135,2948440
56136,2948480
56137,2948940
56138,2949170
56139,2949300
56140,2949370
56141,3201820
56142,2949840
56143,2949950
56144,3108960
56145,3109080
56146,3109150
56147,3109210
56148,3109290
56149,3109370
56150,3109480
56151,3109670
56152,3109880
56153,3110260
56154,3110710
56155,3111230
56156,3111310
56157,3111580
56158,3111730
56159,3112060
56160,3112100
56161,3112380
56162,3113260
56163,3113510
56164,3113990
56165,2780270
56166,2780390
56167,2780410
56168,2780980
56169,2780990
56170,2781000
56171,2781220
56172,2781240
56173,2781400
56174,2781670
56175,2782310
56176,2782390
56177,2782430
56178,2782460
56179,2782510
56180,2782520
56181,2782910
56182,2783600
56183,2784160
56184,2784220
56185,2784230
56186,2784510
56187,2784600
56188,2784640
56189,2784850
56190,2785120
56191,2785230
56192,2785450
56193,2785490
56194,2785900
56195,2786310
56196,2786320
56197,2787960
56198,2788200
56199,2788990
56200,2950310
56201,2950330
56202,2950760
56203,2951740
56204,2951780
56205,2951920
56206,2952000
56207,2952330
56208,2952370
56209,2952470
56210,2952530
56211,2952850
56212,2953380
56213,2953480
56214,2953660
56215,2953700
56216,2953860
56217,2953880
56218,2954440
56219,2954500
56220,2954750
56221,2954940
56222,2955150
56223,2955420
56224,2955850
56225,2956330
56226,2956580
56227,2956820
56228,2957330
56229,2957800
56230,2957830
56231,2957980
56232,2958130
56233,2958630
56234,2958950
56235,2958960
56236,2959310
56237,2960070
56238,2960150
56239,2960610
56240,2960620
56241,2960670
56242,2960850
56243,2960890
56244,2961510
56245,2961990
56246,2962250
56247,2962270
56248,2962330
56249,2962550
56250,2962620
56251,2963560
56252,2963720
56253,2963880
56254,2963970
56255,2964440
56256,2964840
56257,2965140
56258,2965250
56259,2965430
56260,2965870
56261,2965900
56262,2965970
56263,2966150
56264,2966670
56265,2966700
56266,2967460
56267,2968140
56268,2968310
56269,2968950
56270,2968990
56271,2969210
56272,2969220
56273,2971360
56274,2971440
56275,2972010
56276,2972220
56277,2972260
56278,2972370
56279,2972380
56280,2972530
56281,2972710
56282,2972830
56283,2973120
56284,2973700
56285,2973830
56286,2974050
56287,2974190
56288,2974370
56289,2975110
56290,2975460
56291,2975940
56292,2976120
56293,2976190
56294,2976630
56295,2977060
56296,2977360
56297,2977990
56298,2978280
56299,2978310
56300,2978440
56301,2978500
56302,1114990
56303,2978950
56304,2979220
56305,2979330
56306,2979580
56307,2979680
56308,2979820
56309,2979830
56310,2980410
56311,2981040
56312,2981790
56313,2981860
56314,2981880
56315,2982500
56316,2982560
56317,2982820
56318,2983540
56319,2983780
56320,2983810
56321,2984080
56322,2984230
56323,2985720
56324,2985990
56325,2986010
56326,2986580
56327,2987120
56328,2987160
56329,2987180
56330,2987830
56331,2988290
56332,2988330
56333,2988360
56334,2988420
56335,2988440
56336,2988520
56337,2989200
56338,2990120
56339,2990330
56340,2990680
56341,2990860
56342,2990990
56343,2991110
56344,2991320
56345,2991390
56346,2991400
56347,2991630
56348,2991980
56349,2992210
56350,2992360
56351,2992470
56352,2992520
56353,2992570
56354,2992730
56355,2993370
56356,2993740
56357,2993770
56358,2994070
56359,2994080
56360,2994900
56361,2994970
56362,2995220
56363,2995270
56364,2995390
56365,2995710
56366,2996280
56367,2997060
56368,2997580
56369,2997980
56370,2998300
56371,2998430
56372,2999020
56373,2999690
56374,3000520
56375,3001000
56376,3001340
56377,3001650
56378,3001750
56379,3001930
56380,3002000
56381,3002140
56382,3002340
56383,3002620
56384,3002630
56385,3002930
56386,3003020
56387,3003130
56388,3003720
56389,3004590
56390,3005430
56391,3005530
56392,3005640
56393,3006010
56394,3006020
56395,3006200
56396,3006430
56397,3006960
56398,3007240
56399,3007270
56400,3007360
56401,3007590
56402,3007880
56403,3007960
56404,3008130
56405,3008320
56406,3008410
56407,3009060
56408,3009360
56409,3009430
56410,3009570
56411,3009850
56412,3009890
56413,3010470
56414,3010560
56415,3010980
56416,3011100
56417,3011550
56418,3012260
56419,3012350
56420,3012830
56421,3013140
56422,3013440
56423,3013740
56424,3013900
56425,3014460
56426,3014490
56427,3014510
56428,3014610
56429,3014760
56430,3015150
56431,3015690
56432,3015850
56433,3015860
56434,3016140
56435,3016520
56436,3018480
56437,3019030
56438,3019360
56439,3019440
56440,3019570
56441,3019710
56442,3019880
56443,3020280
56444,3020960
56445,3021090
56446,3021320
56447,3021440
56448,3022540
56449,3022960
56450,3024760
56451,3025240
56452,3025380
56453,3025600
56454,3025740
56455,3025800
56456,3025880
56457,3026100
56458,3026160
56459,3026290
56460,3026310
56461,3026560
56462,3027310
56463,3027490
56464,3027670
56465,3027830
56466,3028010
56467,3029130
56468,3029230
56469,3029270
56470,3029440
56471,3029690
56472,3030810
56473,3030010
56474,3031390
56475,3031660
56476,3031780
56477,3103940
56478,3032530
56479,3033050
56480,3033090
56481,3033180
56482,3033200
56483,3033310
56484,3033500
56485,3033540
56486,3033820
56487,3034180
56488,3034300
56489,3034330
56490,3034460
56491,3034550
56492,3034710
56493,3035080
56494,3035140
56495,3035780
56496,3035910
56497,3035920
56498,3036080
56499,3036330
56500,3036660
56501,3037380
56502,3037660
56503,3038850
56504,3038970
56505,3039310
56506,3039340
56507,3040150
56508,3040240
56509,3040370
56510,3040590
56511,3040690
56512,3040870
56513,3041070
56514,3041260
56515,3041720
56516,3042090
56517,3042230
56518,3042260
56519,3042340
56520,3042690
56521,3042800
56522,3043400
56523,3043840
56524,3044040
56525,3044140
56526,3044210
56527,3044770
56528,3045050
56529,3045140
56530,3045320
56531,3045330
56532,3046550
56533,3046670
56534,3046710
56535,3047340
56536,3047380
56537,3047490
56538,3047760
56539,3048430
56540,3048540
56541,3049400
56542,3049450
56543,3049980
56544,3050140
56545,3050520
56546,3050540
56547,3051220
56548,3051480
56549,3053200
56550,3053400
56551,3053770
56552,3053850
56553,3054680
56554,3054060
56555,3054180
56556,3054300
56557,3054450
56558,3054540
56559,3055210
56560,3055370
56561,3055690
56562,3055970
56563,3056300
56564,3057020
56565,3057400
56566,3057550
56567,3057890
56568,3057960
56569,3058310
56570,3059280
56571,3059380
56572,3059560
56573,3059640
56574,3060170
56575,3060310
56576,3060580
56577,3060600
56578,3060620
56579,3061070
56580,3061480
56581,3061540
56582,3062400
56583,3062710
56584,3063050
56585,3063150
56586,3063420
56587,3063670
56588,3063740
56589,3063780
56590,3063980
56591,3064000
56592,3064130
56593,3064420
56594,3065250
56595,3065880
56596,3066840
56597,3067080
56598,3067410
56599,3067680
56600,3067950
56601,3069200
56602,3069930
56603,3070340
56604,3070350
56605,3070400
56606,3071720
56607,3071770
56608,3072220
56609,3072410
56610,3072440
56611,3072680
56612,3072790
56613,3073220
56614,3073470
56615,3073900
56616,3074020
56617,3074050
56618,3074190
56619,3074240
56620,3075510
56621,3076210
56622,3076960
56623,3077120
56624,3078290
56625,3078540
56626,3078650
56627,3078840
56628,3078850
56629,3079680
56630,3108260
56631,3080380
56632,3080930
56633,3081540
56634,3081670
56635,3081810
56636,3082040
56637,3082200
56638,3082750
56639,3084090
56640,3084130
56641,3084200
56642,3084330
56643,3084410
56644,3084750
56645,3104250
56646,3084900
56647,3085220
56648,3085700
56649,3085730
56650,3086860
56651,3087110
56652,3087590
56653,3087820
56654,3088160
56655,3088250
56656,3088440
56657,3088560
56658,3088790
56659,3089280
56660,3089290
56661,3089480
56662,3090600
56663,3091310
56664,3092150
56665,3093070
56666,3093220
56667,3093360
56668,3093420
56669,3093640
56670,3093880
56671,3094560
56672,3114990
56673,3115370
56674,3115390
56675,3115840
56676,3116190
56677,3116480
56678,3117670
56679,3117710
56680,3118520
56681,3119430
56682,3119480
56683,3119610
56684,3119780
56685,3119930
56686,3120040
56687,3120210
56688,3120600
56689,3120880
56690,3121600
56691,3121610
56692,3121960
56693,3122100
56694,3122490
56695,3122570
56696,3122580
56697,3122940
56698,3122980
56699,3122990
56700,3124000
56701,3124710
56702,3124740
56703,3124850
56704,3124970
56705,3125640
56706,3125730
56707,3125830
56708,3126110
56709,3126210
56710,3126470
56711,3126520
56712,3127610
56713,3127630
56714,3127760
56715,3127780
56716,3128010
56717,3128310
56718,3128560
56719,3129170
56720,3130670
56721,3130700
56722,3130960
56723,3131780
56724,3131910
56725,3132440
56726,3132780
56727,3132970
56728,3133390
56729,3133650
56730,3134130
56731,3134690
56732,3134940
56733,3135070
56734,3135110
56735,3135400
56736,3135570
56737,3135580
56738,3135690
56739,3135850
56740,3135930
56741,3135990
56742,3136890
56743,3137040
56744,3137190
56745,3137290
56746,3137320
56747,3137340
56748,3137460
56749,3138270
56750,3138280
56751,3138510
56752,3138610
56753,3138660
56754,3138840
56755,3138960
56756,3139690
56757,3140750
56758,3140900
56759,3141020
56760,3142800
56761,3142890
56762,3143660
56763,3143780
56764,3143860
56765,3144190
56766,3144370
56767,3144680
56768,3144720
56769,3145810
56770,3146020
56771,3146050
56772,3146320
56773,3146510
56774,3147220
56775,3147540
56776,3147550
56777,3147830
56778,3147870
56779,3148430
56780,3148590
56781,3148810
56782,3149600
56783,3149720
56784,3149810
56785,3149850
56786,3150020
56787,3150050
56788,3150600
56789,3150730
56790,3151020
56791,3151040
56792,3151380
56793,3151830
56794,3152150
56795,3152900
56796,3153360
56797,3154270
56798,3154600
56799,3154640
56800,3154850
56801,3154890
56802,3155030
56803,3155080
56804,3155710
56805,3155770
56806,3155800
56807,3155970
56808,3156110
56809,3157000
56810,3157280
56811,3157680
56812,3158460
56813,3158980
56814,3159040
56815,3159810
56816,3159850
56817,3159880
56818,3159920
56819,3160910
56820,3161060
56821,3161270
56822,3161520
56823,3161590
56824,3161940
56825,3162140
56826,3162270
56827,3162290
56828,3162740
56829,3162800
56830,3163120
56831,3163160
56832,3163210
56833,3163540
56834,3163550
56835,3163620
56836,3163660
56837,3164320
56838,3164410
56839,3164520
56840,1678880
56841,3164800
56842,3165110
56843,3165210
56844,3165530
56845,3166140
56846,3166590
56847,3166660
56848,3167220
56849,3167690
56850,3167660
56851,3168200
56852,3168230
56853,3168720
56854,3169060
56855,3169070
56856,3169180
56857,3169660
56858,3170450
56859,3170880
56860,3170980
56861,3171160
56862,3171230
56863,3171440
56864,3171650
56865,3172130
56866,3172680
56867,3172700
56868,3173110
56869,3173160
56870,3173200
56871,3173970
56872,3174140
56873,3174510
56874,3174790
56875,3175300
56876,3175440
56877,3175890
56878,3175900
56879,3176750
56880,3176880
56881,3176980
56882,3177260
56883,3177320
56884,3177400
56885,3177740
56886,3177820
56887,3179330
56888,3179720
56889,3180470
56890,3180640
56891,3181240
56892,3181260
56893,3181950
56894,3182320
56895,3182570
56896,3183030
56897,3183500
56898,3183730
56899,3183850
56900,3183980
56901,3185530
56902,3186780
56903,3187490
56904,3187540
56905,3188430
56906,3188830
56907,3188920
56908,3189870
56909,3189900
56910,3190530
56911,3190590
56912,3190720
56913,3190810
56914,3191030
56915,3191310
56916,3191470
56917,3191710
56918,3191830
56919,3191860
56920,3191950
56921,3191970
56922,3192010
56923,3192100
56924,3192600
56925,3192660
56926,3192720
56927,3192760
56928,3192800
56929,3193060
56930,3193390
56931,3193510
56932,3193540
56933,3193760
